date_time,is_holiday,air_pollution_index,humidity,wind_speed,wind_direction,visibility_in_miles,dew_point,temperature,rain_p_h,snow_p_h,clouds_all,weather_type,weather_description,traffic_volume,last_1_hour_traffic,last_2_hour_traffic,last_3_hour_traffic,last_4_hour_traffic,last_5_hour_traffic,last_6_hour_traffic,hour,month_day,weekday,month,year
2013-11-23 12:00:00,1,214,74,2,220,5,5,264.38,0.0,0.0,40,Clouds,scattered clouds,5311,4975.0,4439.0,3685.0,2719.0,1827.0,1278.0,12,23,6,11,2013
2013-11-23 13:00:00,1,194,86,1,302,7,7,265.15,0.0,0.0,1,Clear,sky is clear,5020,5311.0,4975.0,4439.0,3685.0,2719.0,1827.0,13,23,6,11,2013
2013-11-23 14:00:00,1,94,83,2,276,8,8,265.38,0.0,0.0,5,Clear,sky is clear,4213,5020.0,5311.0,4975.0,4439.0,3685.0,2719.0,14,23,6,11,2013
2013-11-23 15:00:00,1,147,80,3,250,4,4,265.15,0.0,0.0,1,Clear,sky is clear,4127,4213.0,5020.0,5311.0,4975.0,4439.0,3685.0,15,23,6,11,2013
2013-11-23 16:00:00,1,227,74,4,255,3,3,263.89,0.0,0.0,5,Clear,sky is clear,4164,4127.0,4213.0,5020.0,5311.0,4975.0,4439.0,16,23,6,11,2013
2013-11-23 17:00:00,1,115,69,5,260,4,4,262.47,0.0,0.0,1,Clear,sky is clear,4027,4164.0,4127.0,4213.0,5020.0,5311.0,4975.0,17,23,6,11,2013
2013-11-23 18:00:00,1,66,68,2,270,3,3,261.13,0.0,0.0,1,Clear,sky is clear,3682,4027.0,4164.0,4127.0,4213.0,5020.0,5311.0,18,23,6,11,2013
2013-11-23 19:00:00,1,101,60,3,309,2,2,260.79,0.0,0.0,1,Clear,sky is clear,3193,3682.0,4027.0,4164.0,4127.0,4213.0,5020.0,19,23,6,11,2013
2013-11-23 20:00:00,1,281,60,4,284,9,9,260.12,0.0,0.0,5,Clear,sky is clear,2594,3193.0,3682.0,4027.0,4164.0,4127.0,4213.0,20,23,6,11,2013
2013-11-23 21:00:00,1,68,60,5,260,3,3,259.87,0.0,0.0,1,Clear,sky is clear,2572,2594.0,3193.0,3682.0,4027.0,4164.0,4127.0,21,23,6,11,2013
2013-11-23 22:00:00,1,268,59,2,246,7,7,259.37,0.0,0.0,1,Clear,sky is clear,2549,2572.0,2594.0,3193.0,3682.0,4027.0,4164.0,22,23,6,11,2013
2013-11-23 23:00:00,1,202,51,2,328,9,9,259.12,0.0,0.0,1,Clear,sky is clear,2311,2549.0,2572.0,2594.0,3193.0,3682.0,4027.0,23,23,6,11,2013
2013-11-24 00:00:00,1,126,54,3,250,9,9,258.38,0.0,0.0,1,Clear,sky is clear,1184,2311.0,2549.0,2572.0,2594.0,3193.0,3682.0,0,24,7,11,2013
2013-11-24 01:00:00,1,204,56,2,342,4,4,258.38,0.0,0.0,1,Clear,sky is clear,835,1184.0,2311.0,2549.0,2572.0,2594.0,3193.0,1,24,7,11,2013
2013-11-24 02:00:00,1,167,58,1,281,7,7,258.39,0.0,0.0,1,Clear,sky is clear,558,835.0,1184.0,2311.0,2549.0,2572.0,2594.0,2,24,7,11,2013
2013-11-24 03:00:00,1,284,55,5,58,9,9,259.15,0.0,0.0,1,Clear,sky is clear,361,558.0,835.0,1184.0,2311.0,2549.0,2572.0,3,24,7,11,2013
2013-11-24 04:00:00,1,284,68,1,302,6,6,258.89,0.0,0.0,1,Clear,sky is clear,292,361.0,558.0,835.0,1184.0,2311.0,2549.0,4,24,7,11,2013
2013-11-24 05:00:00,1,45,56,5,280,3,3,259.88,0.0,0.0,1,Clear,sky is clear,463,292.0,361.0,558.0,835.0,1184.0,2311.0,5,24,7,11,2013
2013-11-24 06:00:00,1,121,58,5,354,1,1,260.64,0.0,0.0,1,Clear,sky is clear,745,463.0,292.0,361.0,558.0,835.0,1184.0,6,24,7,11,2013
2013-11-24 07:00:00,1,238,61,6,354,5,5,260.81,0.0,0.0,1,Clear,sky is clear,1089,745.0,463.0,292.0,361.0,558.0,835.0,7,24,7,11,2013
2013-11-24 08:00:00,1,206,72,3,333,4,4,262.47,0.0,0.0,1,Clear,sky is clear,1708,1089.0,745.0,463.0,292.0,361.0,558.0,8,24,7,11,2013
2013-11-24 09:00:00,1,299,61,2,356,9,9,265.15,0.0,0.0,1,Clear,sky is clear,2623,1708.0,1089.0,745.0,463.0,292.0,361.0,9,24,7,11,2013
2013-11-24 10:00:00,1,192,61,3,309,1,1,267.15,0.0,0.0,1,Clear,sky is clear,3319,2623.0,1708.0,1089.0,745.0,463.0,292.0,10,24,7,11,2013
2013-11-24 11:00:00,1,263,52,5,296,2,2,269.34,0.0,0.0,5,Clear,sky is clear,3509,3319.0,2623.0,1708.0,1089.0,745.0,463.0,11,24,7,11,2013
2013-11-24 12:00:00,1,248,52,6,296,9,9,271.15,0.0,0.0,5,Clear,sky is clear,3731,3509.0,3319.0,2623.0,1708.0,1089.0,745.0,12,24,7,11,2013
2013-11-24 13:00:00,1,51,46,7,329,2,2,272.15,0.0,0.0,1,Clear,sky is clear,3808,3731.0,3509.0,3319.0,2623.0,1708.0,1089.0,13,24,7,11,2013
2013-11-24 14:00:00,1,97,48,5,319,1,1,274.15,0.0,0.0,1,Clear,sky is clear,3777,3808.0,3731.0,3509.0,3319.0,2623.0,1708.0,14,24,7,11,2013
2013-11-24 15:00:00,1,185,52,5,301,5,5,274.66,0.0,0.0,1,Clear,sky is clear,3866,3777.0,3808.0,3731.0,3509.0,3319.0,2623.0,15,24,7,11,2013
2013-11-24 16:00:00,1,287,53,5,299,4,4,274.15,0.0,0.0,1,Clear,sky is clear,4148,3866.0,3777.0,3808.0,3731.0,3509.0,3319.0,16,24,7,11,2013
2013-11-24 17:00:00,1,289,57,7,300,7,7,272.15,0.0,0.0,1,Clear,sky is clear,3671,4148.0,3866.0,3777.0,3808.0,3731.0,3509.0,17,24,7,11,2013
2013-11-24 18:00:00,1,42,45,5,323,9,9,272.15,0.0,0.0,1,Clear,sky is clear,3122,3671.0,4148.0,3866.0,3777.0,3808.0,3731.0,18,24,7,11,2013
2013-11-24 19:00:00,1,37,44,7,330,9,9,272.15,0.0,0.0,1,Clear,sky is clear,2995,3122.0,3671.0,4148.0,3866.0,3777.0,3808.0,19,24,7,11,2013
2013-11-24 20:00:00,1,218,43,5,360,4,4,271.83,0.0,0.0,1,Clear,sky is clear,2658,2995.0,3122.0,3671.0,4148.0,3866.0,3777.0,20,24,7,11,2013
2013-11-24 21:00:00,1,99,43,6,335,3,3,271.66,0.0,0.0,1,Clear,sky is clear,2298,2658.0,2995.0,3122.0,3671.0,4148.0,3866.0,21,24,7,11,2013
2013-11-24 22:00:00,1,91,44,7,330,8,8,271.16,0.0,0.0,1,Clear,sky is clear,1583,2298.0,2658.0,2995.0,3122.0,3671.0,4148.0,22,24,7,11,2013
2013-11-24 23:00:00,1,257,51,6,323,2,2,271.66,0.0,0.0,1,Clear,sky is clear,894,1583.0,2298.0,2658.0,2995.0,3122.0,3671.0,23,24,7,11,2013
2013-11-25 00:00:00,1,200,48,4,311,4,4,272.15,0.0,0.0,1,Clear,sky is clear,468,894.0,1583.0,2298.0,2658.0,2995.0,3122.0,0,25,1,11,2013
2013-11-25 01:00:00,1,287,52,5,320,6,6,272.15,0.0,0.0,40,Clouds,scattered clouds,267,468.0,894.0,1583.0,2298.0,2658.0,2995.0,1,25,1,11,2013
2013-11-25 02:00:00,1,27,51,5,328,5,5,272.15,0.0,0.0,90,Snow,light snow,232,267.0,468.0,894.0,1583.0,2298.0,2658.0,2,25,1,11,2013
2013-11-25 03:00:00,1,222,66,3,350,3,3,272.15,0.0,0.0,40,Clouds,scattered clouds,317,232.0,267.0,468.0,894.0,1583.0,2298.0,3,25,1,11,2013
2013-11-25 04:00:00,1,220,72,3,330,2,2,272.15,0.0,0.0,1,Clear,sky is clear,793,317.0,232.0,267.0,468.0,894.0,1583.0,4,25,1,11,2013
2013-11-25 05:00:00,1,11,69,2,331,3,3,272.15,0.0,0.0,1,Clear,sky is clear,2657,793.0,317.0,232.0,267.0,468.0,894.0,5,25,1,11,2013
2013-11-25 06:00:00,1,103,66,1,333,9,9,271.48,0.0,0.0,1,Clear,sky is clear,5715,2657.0,793.0,317.0,232.0,267.0,468.0,6,25,1,11,2013
2013-11-25 08:00:00,1,26,68,1,302,4,4,272.26,0.0,0.0,75,Clouds,broken clouds,5997,5715.0,2657.0,793.0,317.0,232.0,267.0,8,25,1,11,2013
2013-11-25 10:00:00,1,248,71,1,302,2,2,274.67,0.0,0.0,75,Clouds,broken clouds,4490,5997.0,5715.0,2657.0,793.0,317.0,232.0,10,25,1,11,2013
2013-11-25 11:00:00,1,25,73,1,302,1,1,274.95,0.0,0.0,64,Clouds,broken clouds,4714,4490.0,5997.0,5715.0,2657.0,793.0,317.0,11,25,1,11,2013
2013-11-25 12:00:00,1,164,74,1,302,6,6,275.85,0.0,0.0,64,Clouds,broken clouds,4844,4714.0,4490.0,5997.0,5715.0,2657.0,793.0,12,25,1,11,2013
2013-11-25 14:00:00,1,186,76,1,302,3,3,276.36,0.0,0.0,64,Clouds,broken clouds,5340,4844.0,4714.0,4490.0,5997.0,5715.0,2657.0,14,25,1,11,2013
2013-11-25 15:00:00,1,140,78,1,302,8,8,276.61,0.0,0.0,64,Clouds,broken clouds,5828,5340.0,4844.0,4714.0,4490.0,5997.0,5715.0,15,25,1,11,2013
2013-11-25 16:00:00,1,72,79,1,302,6,6,276.23,0.0,0.0,64,Clouds,broken clouds,6492,5828.0,5340.0,4844.0,4714.0,4490.0,5997.0,16,25,1,11,2013
2013-11-25 17:00:00,1,294,79,1,302,3,3,276.1,0.0,0.0,64,Clouds,broken clouds,6066,6492.0,5828.0,5340.0,4844.0,4714.0,4490.0,17,25,1,11,2013
2013-11-25 18:00:00,1,139,80,1,302,3,3,275.85,0.0,0.0,64,Clouds,broken clouds,4183,6066.0,6492.0,5828.0,5340.0,4844.0,4714.0,18,25,1,11,2013
2013-11-25 19:00:00,1,113,85,1,302,9,9,275.45,0.0,0.0,64,Clouds,broken clouds,2876,4183.0,6066.0,6492.0,5828.0,5340.0,4844.0,19,25,1,11,2013
2013-11-25 20:00:00,1,279,71,0,289,6,6,274.31,0.0,0.0,64,Clouds,broken clouds,2405,2876.0,4183.0,6066.0,6492.0,5828.0,5340.0,20,25,1,11,2013
2013-11-25 21:00:00,1,277,67,2,150,2,2,276.793,0.0,0.0,64,Clouds,broken clouds,2070,2405.0,2876.0,4183.0,6066.0,6492.0,5828.0,21,25,1,11,2013
2013-11-25 22:00:00,1,289,55,3,164,5,5,272.75,0.0,0.0,64,Clouds,broken clouds,1444,2070.0,2405.0,2876.0,4183.0,6066.0,6492.0,22,25,1,11,2013
2013-11-25 23:00:00,1,37,52,2,134,4,4,272.12,0.0,0.0,64,Clouds,broken clouds,983,1444.0,2070.0,2405.0,2876.0,4183.0,6066.0,23,25,1,11,2013
2013-11-26 00:00:00,1,226,49,4,131,6,6,271.69,0.0,0.0,64,Clouds,broken clouds,535,983.0,1444.0,2070.0,2405.0,2876.0,4183.0,0,26,2,11,2013
2013-11-26 02:00:00,1,143,47,2,175,9,9,270.9,0.0,0.0,64,Clouds,broken clouds,251,535.0,983.0,1444.0,2070.0,2405.0,2876.0,2,26,2,11,2013
2013-11-26 03:00:00,1,295,47,3,134,7,7,270.39,0.0,0.0,64,Snow,light snow,343,251.0,535.0,983.0,1444.0,2070.0,2405.0,3,26,2,11,2013
2013-11-26 04:00:00,1,43,48,2,155,3,3,270.05,0.0,0.0,64,Snow,light snow,775,343.0,251.0,535.0,983.0,1444.0,2070.0,4,26,2,11,2013
2013-11-26 05:00:00,1,220,50,2,161,2,2,268.49,0.0,0.0,64,Clouds,broken clouds,2727,775.0,343.0,251.0,535.0,983.0,1444.0,5,26,2,11,2013
2013-11-26 06:00:00,1,195,48,3,169,3,3,266.4,0.0,0.0,64,Clouds,broken clouds,5725,2727.0,775.0,343.0,251.0,535.0,983.0,6,26,2,11,2013
2013-11-26 07:00:00,1,190,49,4,150,7,7,265.42,0.0,0.0,64,Clouds,broken clouds,6891,5725.0,2727.0,775.0,343.0,251.0,535.0,7,26,2,11,2013
2013-11-26 08:00:00,1,281,49,4,170,4,4,263.92,0.0,0.0,64,Clouds,broken clouds,6051,6891.0,5725.0,2727.0,775.0,343.0,251.0,8,26,2,11,2013
2013-11-26 09:00:00,1,194,50,3,141,3,3,264.81,0.0,0.0,64,Clouds,broken clouds,5275,6051.0,6891.0,5725.0,2727.0,775.0,343.0,9,26,2,11,2013
2013-11-26 10:00:00,1,36,52,3,107,9,9,265.59,0.0,0.0,40,Clouds,scattered clouds,4603,5275.0,6051.0,6891.0,5725.0,2727.0,775.0,10,26,2,11,2013
2013-11-26 11:00:00,1,121,53,3,148,6,6,266.35,0.0,0.0,64,Clouds,broken clouds,5025,4603.0,5275.0,6051.0,6891.0,5725.0,2727.0,11,26,2,11,2013
2013-11-26 12:00:00,1,146,55,1,171,4,4,266.61,0.0,0.0,75,Clouds,broken clouds,5336,5025.0,4603.0,5275.0,6051.0,6891.0,5725.0,12,26,2,11,2013
2013-11-26 13:00:00,1,35,57,0,165,2,2,266.73,0.0,0.0,64,Clouds,broken clouds,5219,5336.0,5025.0,4603.0,5275.0,6051.0,6891.0,13,26,2,11,2013
2013-11-26 14:00:00,1,271,58,1,302,8,8,266.99,0.0,0.0,64,Clouds,broken clouds,5775,5219.0,5336.0,5025.0,4603.0,5275.0,6051.0,14,26,2,11,2013
2013-11-26 15:00:00,1,144,59,1,302,6,6,266.5,0.0,0.0,75,Clouds,broken clouds,6070,5775.0,5219.0,5336.0,5025.0,4603.0,5275.0,15,26,2,11,2013
2013-11-26 17:00:00,1,278,69,1,245,9,9,265.71,0.0,0.0,64,Clouds,broken clouds,6273,6070.0,5775.0,5219.0,5336.0,5025.0,4603.0,17,26,2,11,2013
2013-11-26 18:00:00,1,186,59,1,299,5,5,265.39,0.0,0.0,75,Clouds,broken clouds,4463,6273.0,6070.0,5775.0,5219.0,5336.0,5025.0,18,26,2,11,2013
2013-11-26 19:00:00,1,19,59,1,296,5,5,264.95,0.0,0.0,64,Clouds,broken clouds,3294,4463.0,6273.0,6070.0,5775.0,5219.0,5336.0,19,26,2,11,2013
2013-11-26 20:00:00,1,119,58,2,306,4,4,264.15,0.0,0.0,40,Clouds,scattered clouds,2886,3294.0,4463.0,6273.0,6070.0,5775.0,5219.0,20,26,2,11,2013
2013-11-26 21:00:00,1,121,62,4,310,2,2,262.63,0.0,0.0,1,Clear,sky is clear,2565,2886.0,3294.0,4463.0,6273.0,6070.0,5775.0,21,26,2,11,2013
2013-11-26 23:00:00,1,110,63,5,330,6,6,262.22,0.0,0.0,64,Clouds,broken clouds,1111,2565.0,2886.0,3294.0,4463.0,6273.0,6070.0,23,26,2,11,2013
2013-11-27 00:00:00,1,283,63,5,310,5,5,261.19,0.0,0.0,64,Clouds,broken clouds,624,1111.0,2565.0,2886.0,3294.0,4463.0,6273.0,0,27,3,11,2013
2013-11-27 01:00:00,1,276,63,5,310,3,3,260.68,0.0,0.0,64,Clouds,broken clouds,395,624.0,1111.0,2565.0,2886.0,3294.0,4463.0,1,27,3,11,2013
2013-11-27 02:00:00,1,275,52,4,342,4,4,260.48,0.0,0.0,64,Clouds,broken clouds,292,395.0,624.0,1111.0,2565.0,2886.0,3294.0,2,27,3,11,2013
2013-11-27 03:00:00,1,165,53,1,302,5,5,259.66,0.0,0.0,64,Clouds,broken clouds,396,292.0,395.0,624.0,1111.0,2565.0,2886.0,3,27,3,11,2013
2013-11-27 04:00:00,1,222,51,2,282,4,4,259.36,0.0,0.0,64,Clouds,broken clouds,733,396.0,292.0,395.0,624.0,1111.0,2565.0,4,27,3,11,2013
2013-11-27 05:00:00,1,63,51,3,329,7,7,258.84,0.0,0.0,64,Clouds,broken clouds,2591,733.0,396.0,292.0,395.0,624.0,1111.0,5,27,3,11,2013
2013-11-27 06:00:00,1,162,55,1,302,7,7,258.54,0.0,0.0,64,Clouds,broken clouds,5210,2591.0,733.0,396.0,292.0,395.0,624.0,6,27,3,11,2013
2013-11-27 07:00:00,1,271,60,1,302,8,8,258.14,0.0,0.0,64,Clouds,broken clouds,6004,5210.0,2591.0,733.0,396.0,292.0,395.0,7,27,3,11,2013
2013-11-27 08:00:00,1,298,64,1,302,4,4,257.37,0.0,0.0,64,Clouds,broken clouds,5651,6004.0,5210.0,2591.0,733.0,396.0,292.0,8,27,3,11,2013
2013-11-27 09:00:00,1,235,69,1,302,6,6,260.69,0.0,0.0,1,Clear,sky is clear,5084,5651.0,6004.0,5210.0,2591.0,733.0,396.0,9,27,3,11,2013
2013-11-27 10:00:00,1,105,78,1,302,1,1,262.89,0.0,0.0,64,Clouds,broken clouds,4706,5084.0,5651.0,6004.0,5210.0,2591.0,733.0,10,27,3,11,2013
2013-11-27 11:00:00,1,183,76,1,302,6,6,264.67,0.0,0.0,75,Clouds,broken clouds,5370,4706.0,5084.0,5651.0,6004.0,5210.0,2591.0,11,27,3,11,2013
2013-11-27 12:00:00,1,214,78,1,302,3,3,265.59,0.0,0.0,64,Clouds,broken clouds,5572,5370.0,4706.0,5084.0,5651.0,6004.0,5210.0,12,27,3,11,2013
2013-11-27 13:00:00,1,64,79,1,302,6,6,266.36,0.0,0.0,64,Clouds,broken clouds,5712,5572.0,5370.0,4706.0,5084.0,5651.0,6004.0,13,27,3,11,2013
2013-11-27 14:00:00,1,244,80,1,302,1,1,266.61,0.0,0.0,64,Clouds,broken clouds,6274,5712.0,5572.0,5370.0,4706.0,5084.0,5651.0,14,27,3,11,2013
2013-11-27 15:00:00,1,207,80,1,302,2,2,267.25,0.0,0.0,64,Clouds,broken clouds,6366,6274.0,5712.0,5572.0,5370.0,4706.0,5084.0,15,27,3,11,2013
2013-11-27 16:00:00,1,235,81,1,302,7,7,267.83,0.0,0.0,64,Clouds,broken clouds,6156,6366.0,6274.0,5712.0,5572.0,5370.0,4706.0,16,27,3,11,2013
2013-11-27 17:00:00,1,290,81,1,302,8,8,267.89,0.0,0.0,64,Clouds,broken clouds,5052,6156.0,6366.0,6274.0,5712.0,5572.0,5370.0,17,27,3,11,2013
2013-11-27 18:00:00,1,114,82,1,302,2,2,267.89,0.0,0.0,64,Clouds,broken clouds,4399,5052.0,6156.0,6366.0,6274.0,5712.0,5572.0,18,27,3,11,2013
2013-11-27 19:00:00,1,288,82,1,302,7,7,268.28,0.0,0.0,64,Clouds,broken clouds,3347,4399.0,5052.0,6156.0,6366.0,6274.0,5712.0,19,27,3,11,2013
2013-11-27 20:00:00,1,187,78,1,120,6,6,268.65,0.0,0.0,90,Clouds,overcast clouds,2786,3347.0,4399.0,5052.0,6156.0,6366.0,6274.0,20,27,3,11,2013
2013-11-27 21:00:00,1,214,71,1,122,6,6,268.45,0.0,0.0,90,Clouds,overcast clouds,3345,2786.0,3347.0,4399.0,5052.0,6156.0,6366.0,21,27,3,11,2013
2013-11-27 22:00:00,1,229,68,1,302,5,5,268.35,0.0,0.0,64,Clouds,broken clouds,2889,3345.0,2786.0,3347.0,4399.0,5052.0,6156.0,22,27,3,11,2013
2013-11-27 23:00:00,1,150,68,1,302,9,9,268.35,0.0,0.0,64,Clouds,broken clouds,1535,2889.0,3345.0,2786.0,3347.0,4399.0,5052.0,23,27,3,11,2013
2013-11-28 00:00:00,1,154,63,3,137,2,2,268.24,0.0,0.0,64,Clouds,broken clouds,929,1535.0,2889.0,3345.0,2786.0,3347.0,4399.0,0,28,4,11,2013
2013-11-28 01:00:00,1,23,68,1,112,7,7,268.45,0.0,0.0,64,Clouds,broken clouds,577,929.0,1535.0,2889.0,3345.0,2786.0,3347.0,1,28,4,11,2013
2013-11-28 02:00:00,1,167,68,2,112,5,5,267.84,0.0,0.0,64,Clouds,broken clouds,409,577.0,929.0,1535.0,2889.0,3345.0,2786.0,2,28,4,11,2013
2013-11-28 03:00:00,1,114,49,5,147,3,3,267.84,0.0,0.0,64,Clouds,broken clouds,284,409.0,577.0,929.0,1535.0,2889.0,3345.0,3,28,4,11,2013
2013-11-28 04:00:00,1,239,51,4,164,9,9,267.83,0.0,0.0,64,Clouds,broken clouds,264,284.0,409.0,577.0,929.0,1535.0,2889.0,4,28,4,11,2013
2013-11-28 06:00:00,1,298,68,1,135,6,6,268.03,0.0,0.0,64,Clouds,broken clouds,801,264.0,284.0,409.0,577.0,929.0,1535.0,6,28,4,11,2013
2013-11-28 07:00:00,1,129,53,3,157,6,6,268.24,0.0,0.0,64,Clouds,broken clouds,984,801.0,264.0,284.0,409.0,577.0,929.0,7,28,4,11,2013
2013-11-28 08:00:00,1,191,68,1,112,2,2,267.88,0.0,0.0,64,Clouds,broken clouds,1295,984.0,801.0,264.0,284.0,409.0,577.0,8,28,4,11,2013
2013-11-28 09:00:00,1,194,68,1,302,3,3,267.73,0.0,0.0,40,Clouds,scattered clouds,2125,1295.0,984.0,801.0,264.0,284.0,409.0,9,28,4,11,2013
2013-11-28 10:00:00,1,226,63,1,302,8,8,269.05,0.0,0.0,75,Clouds,broken clouds,2493,2125.0,1295.0,984.0,801.0,264.0,284.0,10,28,4,11,2013
2013-11-28 11:00:00,1,40,68,1,302,2,2,269.37,0.0,0.0,75,Clouds,broken clouds,3378,2493.0,2125.0,1295.0,984.0,801.0,264.0,11,28,4,11,2013
2013-11-28 12:00:00,1,288,68,1,302,6,6,269.59,0.0,0.0,75,Clouds,broken clouds,3649,3378.0,2493.0,2125.0,1295.0,984.0,801.0,12,28,4,11,2013
2013-11-28 13:00:00,1,234,65,2,145,4,4,269.38,0.0,0.0,64,Snow,light snow,3157,3649.0,3378.0,2493.0,2125.0,1295.0,984.0,13,28,4,11,2013
2013-11-28 14:00:00,1,184,68,1,302,1,1,269.16,0.0,0.0,90,Snow,light snow,3019,3157.0,3649.0,3378.0,2493.0,2125.0,1295.0,14,28,4,11,2013
2013-11-28 15:00:00,1,186,68,1,302,2,2,269.44,0.0,0.0,64,Clouds,broken clouds,2954,3019.0,3157.0,3649.0,3378.0,2493.0,2125.0,15,28,4,11,2013
2013-11-28 16:00:00,1,93,70,1,302,9,9,268.8,0.0,0.0,64,Clouds,broken clouds,2958,2954.0,3019.0,3157.0,3649.0,3378.0,2493.0,16,28,4,11,2013
2013-11-28 17:00:00,1,65,68,1,302,5,5,267.25,0.0,0.0,64,Clouds,broken clouds,3235,2958.0,2954.0,3019.0,3157.0,3649.0,3378.0,17,28,4,11,2013
2013-11-28 18:00:00,1,101,68,1,302,1,1,265.58,0.0,0.0,64,Clouds,broken clouds,3132,3235.0,2958.0,2954.0,3019.0,3157.0,3649.0,18,28,4,11,2013
2013-11-28 19:00:00,1,17,76,1,302,4,4,263.79,0.0,0.0,64,Clouds,broken clouds,3385,3132.0,3235.0,2958.0,2954.0,3019.0,3157.0,19,28,4,11,2013
2013-11-28 20:00:00,1,159,68,1,302,5,5,262.89,0.0,0.0,64,Clouds,broken clouds,3119,3385.0,3132.0,3235.0,2958.0,2954.0,3019.0,20,28,4,11,2013
2013-11-28 21:00:00,1,71,68,1,302,3,3,262.21,0.0,0.0,5,Clear,sky is clear,2620,3119.0,3385.0,3132.0,3235.0,2958.0,2954.0,21,28,4,11,2013
2013-11-28 22:00:00,1,63,84,1,302,9,9,261.0,0.0,0.0,64,Clouds,broken clouds,2043,2620.0,3119.0,3385.0,3132.0,3235.0,2958.0,22,28,4,11,2013
2013-11-28 23:00:00,1,172,68,1,302,7,7,260.48,0.0,0.0,64,Clouds,broken clouds,1425,2043.0,2620.0,3119.0,3385.0,3132.0,3235.0,23,28,4,11,2013
2013-11-29 00:00:00,1,128,68,1,302,8,8,259.98,0.0,0.0,64,Clouds,broken clouds,792,1425.0,2043.0,2620.0,3119.0,3385.0,3132.0,0,29,5,11,2013
2013-11-29 01:00:00,1,117,68,1,288,2,2,259.47,0.0,0.0,64,Clouds,broken clouds,494,792.0,1425.0,2043.0,2620.0,3119.0,3385.0,1,29,5,11,2013
2013-11-29 02:00:00,1,280,68,1,302,5,5,258.75,0.0,0.0,64,Clouds,broken clouds,346,494.0,792.0,1425.0,2043.0,2620.0,3119.0,2,29,5,11,2013
2013-11-29 03:00:00,1,123,68,1,302,1,1,258.96,0.0,0.0,64,Clouds,broken clouds,319,346.0,494.0,792.0,1425.0,2043.0,2620.0,3,29,5,11,2013
2013-11-29 04:00:00,1,246,56,1,302,9,9,259.16,0.0,0.0,64,Clouds,broken clouds,435,319.0,346.0,494.0,792.0,1425.0,2043.0,4,29,5,11,2013
2013-11-29 05:00:00,1,270,68,1,302,1,1,261.1,0.0,0.0,64,Mist,mist,1169,435.0,319.0,346.0,494.0,792.0,1425.0,5,29,5,11,2013
2013-11-29 06:00:00,1,26,68,1,302,1,1,262.74,0.0,0.0,64,Clouds,broken clouds,2137,1169.0,435.0,319.0,346.0,494.0,792.0,6,29,5,11,2013
2013-11-29 07:00:00,1,101,64,2,280,1,1,263.92,0.0,0.0,1,Clear,sky is clear,2542,2137.0,1169.0,435.0,319.0,346.0,494.0,7,29,5,11,2013
2013-11-29 09:00:00,1,126,68,1,302,4,4,265.67,0.0,0.0,64,Clouds,broken clouds,3107,2542.0,2137.0,1169.0,435.0,319.0,346.0,9,29,5,11,2013
2013-11-29 10:00:00,1,228,68,1,302,6,6,266.58,0.0,0.0,64,Clouds,broken clouds,3397,3107.0,2542.0,2137.0,1169.0,435.0,319.0,10,29,5,11,2013
2013-11-29 11:00:00,1,158,68,1,329,2,2,268.4,0.0,0.0,64,Clouds,broken clouds,4015,3397.0,3107.0,2542.0,2137.0,1169.0,435.0,11,29,5,11,2013
2013-11-29 12:00:00,1,60,68,1,302,4,4,269.83,0.0,0.0,64,Clouds,broken clouds,4196,4015.0,3397.0,3107.0,2542.0,2137.0,1169.0,12,29,5,11,2013
2013-11-29 13:00:00,1,63,68,1,302,4,4,271.2,0.0,0.0,64,Clouds,broken clouds,4449,4196.0,4015.0,3397.0,3107.0,2542.0,2137.0,13,29,5,11,2013
2013-11-29 14:00:00,1,148,70,1,350,7,7,272.3,0.0,0.0,64,Clouds,broken clouds,4563,4449.0,4196.0,4015.0,3397.0,3107.0,2542.0,14,29,5,11,2013
2013-11-29 15:00:00,1,167,73,1,302,9,9,272.07,0.0,0.0,64,Clouds,broken clouds,4742,4563.0,4449.0,4196.0,4015.0,3397.0,3107.0,15,29,5,11,2013
2013-11-29 16:00:00,1,246,76,1,302,4,4,272.08,0.0,0.0,64,Clouds,broken clouds,4513,4742.0,4563.0,4449.0,4196.0,4015.0,3397.0,16,29,5,11,2013
2013-11-29 17:00:00,1,122,78,1,302,7,7,271.86,0.0,0.0,64,Clouds,broken clouds,4247,4513.0,4742.0,4563.0,4449.0,4196.0,4015.0,17,29,5,11,2013
2013-11-29 18:00:00,1,243,81,1,302,1,1,271.95,0.0,0.0,64,Clouds,broken clouds,3587,4247.0,4513.0,4742.0,4563.0,4449.0,4196.0,18,29,5,11,2013
2013-11-29 19:00:00,1,129,83,1,302,8,8,271.62,0.0,0.0,64,Clouds,broken clouds,3843,3587.0,4247.0,4513.0,4742.0,4563.0,4449.0,19,29,5,11,2013
2013-11-29 20:00:00,1,100,85,1,302,3,3,271.61,0.0,0.0,90,Clouds,overcast clouds,3487,3843.0,3587.0,4247.0,4513.0,4742.0,4563.0,20,29,5,11,2013
2013-11-29 21:00:00,1,219,86,1,302,6,6,271.43,0.0,0.0,64,Clouds,broken clouds,2552,3487.0,3843.0,3587.0,4247.0,4513.0,4742.0,21,29,5,11,2013
2013-11-29 22:00:00,1,237,86,1,302,3,3,271.3,0.0,0.0,64,Clouds,broken clouds,2497,2552.0,3487.0,3843.0,3587.0,4247.0,4513.0,22,29,5,11,2013
